time	step	loss	loss_ma25	lr	tokens_seen_b
2026-05-28T22:48:57+08:00	25540	3.49539447	3.52865475	0.000168338109915	2.51068416
2026-05-28T22:49:29+08:00	25560	3.64462471	3.53431831	0.000168168047211	2.51265024
2026-05-28T22:50:01+08:00	25580	3.63191509	3.53422120	0.000167997979477	2.51461632
2026-05-28T22:50:33+08:00	25600	3.49627304	3.53150813	0.000167827906983	2.51658240
2026-05-28T22:51:05+08:00	25620	3.48306274	3.52537922	0.000167657829999	2.51854848
2026-05-28T22:51:37+08:00	25640	3.60139608	3.52729251	0.000167487748795	2.52051456
2026-05-28T22:52:10+08:00	25660	3.42566705	3.52063892	0.00016731766364	2.52248064
2026-05-28T22:52:45+08:00	25680	3.55803204	3.52472690	0.000167147574806	2.52444672
2026-05-28T22:53:20+08:00	25700	3.70494914	3.53163439	0.000166977482561	2.52641280
2026-05-28T22:53:56+08:00	25720	3.67710304	3.53248697	0.000166807387177	2.52837888
2026-05-28T22:54:33+08:00	25740	3.54324675	3.53215881	0.000166637288923	2.53034496
2026-05-28T22:55:10+08:00	25760	3.53806305	3.53179712	0.000166467188069	2.53231104
2026-05-28T22:55:47+08:00	25780	3.62836218	3.53738041	0.000166297084885	2.53427712
2026-05-28T22:56:23+08:00	25800	3.55071974	3.54321848	0.000166126979642	2.53624320
2026-05-28T22:56:59+08:00	25820	3.44427538	3.53497562	0.000165956872609	2.53820928
2026-05-28T22:57:34+08:00	25840	3.60908413	3.53983370	0.000165786764057	2.54017536
2026-05-28T22:58:08+08:00	25860	3.45282316	3.54078703	0.000165616654256	2.54214144
2026-05-28T22:58:42+08:00	25880	3.49748325	3.53940163	0.000165446543476	2.54410752
2026-05-28T22:59:15+08:00	25900	3.50417733	3.53852227	0.000165276431986	2.54607360
2026-05-28T22:59:48+08:00	25920	3.53982496	3.54115561	0.000165106320058	2.54803968
2026-05-28T23:00:21+08:00	25940	3.63638258	3.54963575	0.000164936207961	2.55000576
2026-05-28T23:00:53+08:00	25960	3.58242846	3.54988937	0.000164766095965	2.55197184
2026-05-28T23:01:25+08:00	25980	3.60615396	3.55290380	0.000164595984341	2.55393792
2026-05-28T23:01:57+08:00	26000	3.63794947	3.55813879	0.000164425873358	2.55590400
2026-05-28T23:02:29+08:00	26020	3.57154894	3.56243763	0.000164255763286	2.55787008
2026-05-28T23:03:01+08:00	26040	3.62108517	3.56746526	0.000164085654397	2.55983616
2026-05-28T23:03:32+08:00	26060	3.54974174	3.56366994	0.000163915546959	2.56180224
2026-05-28T23:04:05+08:00	26080	3.56520414	3.56100150	0.000163745441243	2.56376832
2026-05-28T23:04:38+08:00	26100	3.51292324	3.56166751	0.000163575337519	2.56573440
2026-05-28T23:05:12+08:00	26120	3.55158424	3.56440837	0.000163405236058	2.56770048
2026-05-28T23:05:48+08:00	26140	3.56853485	3.56309392	0.000163235137128	2.56966656
2026-05-28T23:06:24+08:00	26160	3.53097272	3.56730615	0.000163065041001	2.57163264
2026-05-28T23:07:00+08:00	26180	3.55298758	3.56710437	0.000162894947946	2.57359872
2026-05-28T23:07:37+08:00	26200	3.44707251	3.55678930	0.000162724858234	2.57556480
2026-05-28T23:08:14+08:00	26220	3.65783691	3.55601866	0.000162554772134	2.57753088
2026-05-28T23:08:50+08:00	26240	3.63849401	3.55982855	0.000162384689917	2.57949696
2026-05-28T23:09:26+08:00	26260	3.55291700	3.56042271	0.000162214611852	2.58146304
2026-05-28T23:10:01+08:00	26280	3.60483599	3.55948166	0.00016204453821	2.58342912
2026-05-28T23:10:36+08:00	26300	3.59809637	3.56137672	0.000161874469261	2.58539520
2026-05-28T23:11:10+08:00	26320	3.59590197	3.56744179	0.000161704405275	2.58736128
2026-05-28T23:11:43+08:00	26340	3.56769586	3.56578626	0.000161534346521	2.58932736
2026-05-28T23:12:15+08:00	26360	3.49785662	3.56758759	0.000161364293271	2.59129344
2026-05-28T23:12:48+08:00	26380	3.62477636	3.57267932	0.000161194245793	2.59325952
2026-05-28T23:13:20+08:00	26400	3.43930626	3.57008448	0.000161024204358	2.59522560
2026-05-28T23:13:52+08:00	26420	3.59702039	3.57237229	0.000160854169236	2.59719168
2026-05-28T23:14:24+08:00	26440	3.45513344	3.56512233	0.000160684140697	2.59915776
2026-05-28T23:14:56+08:00	26460	3.48859882	3.56136914	0.000160514119011	2.60112384
2026-05-28T23:15:28+08:00	26480	3.42600441	3.55416316	0.000160344104447	2.60308992
2026-05-28T23:16:00+08:00	26500	3.41718245	3.54533248	0.000160174097276	2.60505600
2026-05-28T23:16:33+08:00	26520	3.57568073	3.54549775	0.000160004097768	2.60702208
2026-05-28T23:17:06+08:00	26540	3.38594270	3.53609205	0.000159834106193	2.60898816
2026-05-28T23:17:40+08:00	26560	3.45978189	3.53249366	0.00015966412282	2.61095424
2026-05-28T23:18:15+08:00	26580	3.59837914	3.53382066	0.000159494147919	2.61292032
2026-05-28T23:18:51+08:00	26600	3.55495930	3.53550210	0.000159324181761	2.61488640
2026-05-28T23:19:27+08:00	26620	3.61128902	3.53789029	0.000159154224615	2.61685248
2026-05-28T23:20:04+08:00	26640	3.44980383	3.53314105	0.000158984276751	2.61881856
2026-05-28T23:20:41+08:00	26660	3.51008987	3.53230574	0.00015881433844	2.62078464
2026-05-28T23:21:17+08:00	26680	3.52104425	3.53102800	0.000158644409949	2.62275072
2026-05-28T23:21:53+08:00	26700	3.68587828	3.54058023	0.000158474491551	2.62471680
2026-05-28T23:22:28+08:00	26720	3.47263956	3.53317234	0.000158304583513	2.62668288
2026-05-28T23:23:02+08:00	26740	3.38903427	3.52319395	0.000158134686107	2.62864896
2026-05-28T23:23:36+08:00	26760	3.45025349	3.51908741	0.000157964799602	2.63061504
2026-05-28T23:24:09+08:00	26780	3.44582891	3.51272713	0.000157794924268	2.63258112
2026-05-28T23:24:42+08:00	26800	3.54837394	3.51073823	0.000157625060374	2.63454720
2026-05-28T23:25:14+08:00	26820	3.55797005	3.50922095	0.00015745520819	2.63651328
2026-05-28T23:25:46+08:00	26840	3.59210300	3.51019724	0.000157285367986	2.63847936
2026-05-28T23:26:18+08:00	26860	3.55654836	3.51254491	0.000157115540031	2.64044544
2026-05-28T23:26:50+08:00	26880	3.53464174	3.50893952	0.000156945724595	2.64241152
2026-05-28T23:27:22+08:00	26900	3.54505682	3.51316955	0.000156775921949	2.64437760
2026-05-28T23:27:54+08:00	26920	3.48221040	3.50857715	0.00015660613236	2.64634368
2026-05-28T23:28:25+08:00	26940	3.49021530	3.50998042	0.0001564363561	2.64830976
2026-05-28T23:28:57+08:00	26960	3.56783676	3.51314994	0.000156266593437	2.65027584
2026-05-28T23:29:30+08:00	26980	3.63943386	3.52168712	0.000156096844642	2.65224192
2026-05-28T23:30:03+08:00	27000	3.60398841	3.52915936	0.000155927109983	2.65420800
2026-05-28T23:30:38+08:00	27020	3.60367918	3.53027929	0.00015575738973	2.65617408
2026-05-28T23:31:13+08:00	27040	3.65389872	3.54099753	0.000155587684153	2.65814016
2026-05-28T23:31:49+08:00	27060	3.61837149	3.54734112	0.000155417993521	2.66010624
2026-05-28T23:32:26+08:00	27080	3.66107893	3.54984911	0.000155248318103	2.66207232
2026-05-28T23:33:03+08:00	27100	3.70135355	3.55570488	0.00015507865817	2.66403840
2026-05-28T23:33:39+08:00	27120	3.62850857	3.55639366	0.00015490901399	2.66600448
2026-05-28T23:34:14+08:00	27140	3.35167527	3.55246852	0.000154739385832	2.66797056
2026-05-28T23:34:48+08:00	27160	3.53873348	3.55361426	0.000154569773967	2.66993664
2026-05-28T23:35:23+08:00	27180	3.45682216	3.55104538	0.000154400178663	2.67190272
2026-05-28T23:35:56+08:00	27200	3.57719946	3.54669823	0.00015423060019	2.67386880
2026-05-28T23:36:29+08:00	27220	3.53619981	3.54924064	0.000154061038816	2.67583488
2026-05-28T23:37:02+08:00	27240	3.51800060	3.55439929	0.000153891494812	2.67780096
2026-05-28T23:37:34+08:00	27260	3.45636511	3.55464375	0.000153721968446	2.67976704
2026-05-28T23:38:05+08:00	27280	3.43388557	3.55416602	0.000153552459988	2.68173312
2026-05-28T23:38:37+08:00	27300	3.45470047	3.55041908	0.000153382969707	2.68369920
2026-05-28T23:39:09+08:00	27320	3.63370323	3.55344841	0.000153213497871	2.68566528
2026-05-28T23:39:41+08:00	27340	3.79125357	3.56141443	0.00015304404475	2.68763136
2026-05-28T23:40:13+08:00	27360	3.45568609	3.55737994	0.000152874610613	2.68959744
2026-05-28T23:40:44+08:00	27380	3.53678703	3.55746575	0.000152705195729	2.69156352
2026-05-28T23:41:16+08:00	27400	3.63160205	3.56092756	0.000152535800368	2.69352960
2026-05-28T23:41:48+08:00	27420	3.68878365	3.56919049	0.000152366424797	2.69549568
2026-05-28T23:42:20+08:00	27440	3.49817419	3.56950885	0.000152197069286	2.69746176
2026-05-28T23:42:54+08:00	27460	3.42453647	3.56377684	0.000152027734104	2.69942784
2026-05-28T23:43:28+08:00	27480	3.40072989	3.55422868	0.000151858419519	2.70139392
2026-05-28T23:44:04+08:00	27500	3.49760270	3.54997325	0.000151689125802	2.70336000
2026-05-28T23:44:40+08:00	27520	3.55308676	3.54794955	0.000151519853219	2.70532608
2026-05-28T23:45:17+08:00	27540	3.53292274	3.54311051	0.000151350602041	2.70729216
2026-05-28T23:45:54+08:00	27560	3.46163869	3.53684120	0.000151181372535	2.70925824
2026-05-28T23:46:30+08:00	27580	3.52396297	3.53135656	0.000151012164971	2.71122432
2026-05-28T23:47:05+08:00	27600	3.49021196	3.52291090	0.000150842979617	2.71319040
2026-05-28T23:47:39+08:00	27620	3.54673386	3.51963991	0.000150673816743	2.71515648
2026-05-28T23:48:13+08:00	27640	3.39095426	3.52121107	0.000150504676615	2.71712256
2026-05-28T23:48:47+08:00	27660	3.47396326	3.51862026	0.000150335559504	2.71908864
2026-05-28T23:49:20+08:00	27680	3.63453674	3.52572885	0.000150166465677	2.72105472
2026-05-28T23:49:53+08:00	27700	3.55412197	3.52480575	0.000149997395404	2.72302080
2026-05-28T23:50:25+08:00	27720	3.47201824	3.52223848	0.000149828348952	2.72498688
2026-05-28T23:50:57+08:00	27740	3.62839127	3.52665411	0.000149659326589	2.72695296
2026-05-28T23:51:29+08:00	27760	3.54026794	3.53001022	0.000149490328586	2.72891904
2026-05-28T23:52:01+08:00	27780	3.65534377	3.53886855	0.000149321355208	2.73088512
2026-05-28T23:52:33+08:00	27800	3.54760075	3.54258456	0.000149152406726	2.73285120
2026-05-28T23:53:05+08:00	27820	3.47322035	3.53616525	0.000148983483407	2.73481728
2026-05-28T23:53:37+08:00	27840	3.58715296	3.52800122	0.00014881458552	2.73678336
2026-05-28T23:54:10+08:00	27860	3.58054733	3.53299567	0.000148645713332	2.73874944
2026-05-28T23:54:43+08:00	27880	3.36767912	3.52623136	0.000148476867111	2.74071552
2026-05-28T23:55:18+08:00	27900	3.50519753	3.52117517	0.000148308047127	2.74268160
2026-05-28T23:55:53+08:00	27920	3.32495689	3.50662210	0.000148139253647	2.74464768
2026-05-28T23:56:30+08:00	27940	3.60234118	3.51078878	0.000147970486938	2.74661376
2026-05-28T23:57:06+08:00	27960	3.62173080	3.51867656	0.000147801747269	2.74857984
2026-05-28T23:57:43+08:00	27980	3.53968000	3.52423456	0.000147633034909	2.75054592
2026-05-28T23:58:20+08:00	28000	3.48775053	3.52384048	0.000147464350124	2.75251200
2026-05-28T23:58:56+08:00	28020	3.57104826	3.52455894	0.000147295693182	2.75447808
2026-05-28T23:59:32+08:00	28040	3.59034824	3.52685596	0.000147127064352	2.75644416
2026-05-29T00:00:07+08:00	28060	3.53542471	3.52980740	0.000146958463901	2.75841024
2026-05-29T00:00:41+08:00	28080	3.57780552	3.53196110	0.000146789892097	2.76037632
2026-05-29T00:01:15+08:00	28100	3.55291677	3.53446929	0.000146621349207	2.76234240
2026-05-29T00:01:48+08:00	28120	3.45705724	3.53088223	0.000146452835499	2.76430848
2026-05-29T00:02:21+08:00	28140	3.61372590	3.53979309	0.000146284351241	2.76627456
2026-05-29T00:02:53+08:00	28160	3.44991732	3.53883125	0.000146115896701	2.76824064
2026-05-29T00:03:25+08:00	28180	3.53879070	3.53500141	0.000145947472145	2.77020672
2026-05-29T00:03:57+08:00	28200	3.62516880	3.53784328	0.000145779077841	2.77217280
2026-05-29T00:04:29+08:00	28220	3.64049482	3.54458235	0.000145610714056	2.77413888
2026-05-29T00:05:01+08:00	28240	3.53839326	3.54098243	0.000145442381058	2.77610496
2026-05-29T00:05:32+08:00	28260	3.43132830	3.53662484	0.000145274079115	2.77807104
2026-05-29T00:06:04+08:00	28280	3.41379523	3.52696290	0.000145105808492	2.78003712
2026-05-29T00:06:37+08:00	28300	3.53410506	3.52642307	0.000144937569459	2.78200320
2026-05-29T00:07:10+08:00	28320	3.43189621	3.52477011	0.00014476936228	2.78396928
2026-05-29T00:07:43+08:00	28340	3.43148518	3.51854340	0.000144601187225	2.78593536
2026-05-29T00:08:17+08:00	28360	3.36208081	3.50980474	0.000144433044559	2.78790144
2026-05-29T00:08:53+08:00	28380	3.36735654	3.50979183	0.00014426493455	2.78986752
2026-05-29T00:09:29+08:00	28400	3.48279953	3.50889591	0.000144096857465	2.79183360
2026-05-29T00:10:05+08:00	28420	3.51599574	3.51653747	0.00014392881357	2.79379968
2026-05-29T00:10:41+08:00	28440	3.52464724	3.51342971	0.000143760803133	2.79576576
2026-05-29T00:11:17+08:00	28460	3.48511314	3.50796500	0.00014359282642	2.79773184
2026-05-29T00:11:52+08:00	28480	3.46808243	3.50510110	0.000143424883698	2.79969792
2026-05-29T00:12:27+08:00	28500	3.53076410	3.50682164	0.000143256975233	2.80166400
2026-05-29T00:13:01+08:00	28520	3.55451441	3.50616029	0.000143089101292	2.80363008
2026-05-29T00:13:34+08:00	28540	3.58421588	3.50591499	0.000142921262142	2.80559616
2026-05-29T00:14:06+08:00	28560	3.51849699	3.50523788	0.00014275345805	2.80756224
2026-05-29T00:14:39+08:00	28580	3.59984636	3.50611952	0.00014258568928	2.80952832
2026-05-29T00:15:11+08:00	28600	3.57544231	3.50702054	0.000142417956101	2.81149440
2026-05-29T00:15:43+08:00	28620	3.62374616	3.51368810	0.000142250258779	2.81346048
2026-05-29T00:16:15+08:00	28640	3.47797179	3.50825793	0.000142082597578	2.81542656
2026-05-29T00:16:46+08:00	28660	3.57795906	3.51337960	0.000141914972767	2.81739264
2026-05-29T00:17:18+08:00	28680	3.51559067	3.51245160	0.000141747384611	2.81935872
2026-05-29T00:17:50+08:00	28700	3.56720304	3.51013297	0.000141579833376	2.82132480
2026-05-29T00:18:22+08:00	28720	3.51105070	3.50495521	0.000141412319328	2.82329088
2026-05-29T00:18:54+08:00	28740	3.53401518	3.50478008	0.000141244842733	2.82525696
2026-05-29T00:19:25+08:00	28760	3.45802116	3.50584780	0.000141077403857	2.82722304
2026-05-29T00:19:57+08:00	28780	3.54231262	3.51098849	0.000140910002966	2.82918912
2026-05-29T00:20:31+08:00	28800	3.44769907	3.50753225	0.000140742640326	2.83115520
2026-05-29T00:21:05+08:00	28820	3.43596387	3.50769496	0.000140575316202	2.83312128
2026-05-29T00:21:40+08:00	28840	3.57248259	3.51333486	0.000140408030861	2.83508736
2026-05-29T00:22:16+08:00	28860	3.57720947	3.52194000	0.000140240784567	2.83705344
2026-05-29T00:22:52+08:00	28880	3.56234789	3.52973966	0.000140073577586	2.83901952
2026-05-29T00:23:28+08:00	28900	3.52141905	3.53128444	0.000139906410185	2.84098560
2026-05-29T00:24:03+08:00	28920	3.55167532	3.53271162	0.000139739282627	2.84295168
2026-05-29T00:24:38+08:00	28940	3.47845030	3.53086374	0.000139572195179	2.84491776
2026-05-29T00:25:11+08:00	28960	3.54192686	3.53313629	0.000139405148106	2.84688384
2026-05-29T00:25:44+08:00	28980	3.46747780	3.53311211	0.000139238141674	2.84884992
2026-05-29T00:26:17+08:00	29000	3.54481792	3.53367426	0.000139071176146	2.85081600
2026-05-29T00:26:50+08:00	29020	3.63746405	3.53699224	0.000138904251789	2.85278208
2026-05-29T00:27:22+08:00	29040	3.51011848	3.53402835	0.000138737368868	2.85474816
2026-05-29T00:27:54+08:00	29060	3.57138252	3.53614377	0.000138570527647	2.85671424
2026-05-29T00:28:26+08:00	29080	3.62287712	3.53706500	0.000138403728391	2.85868032
2026-05-29T00:28:58+08:00	29100	3.57961273	3.53723182	0.000138236971366	2.86064640
2026-05-29T00:29:30+08:00	29120	3.58822918	3.53581114	0.000138070256836	2.86261248
2026-05-29T00:30:02+08:00	29140	3.50740433	3.53698844	0.000137903585065	2.86457856
2026-05-29T00:30:33+08:00	29160	3.43308067	3.53119330	0.000137736956319	2.86654464
2026-05-29T00:31:05+08:00	29180	3.53356528	3.53191229	0.000137570370862	2.86851072
2026-05-29T00:31:37+08:00	29200	3.52532029	3.53023698	0.000137403828958	2.87047680
2026-05-29T00:32:09+08:00	29220	3.46327114	3.52832580	0.000137237330873	2.87244288
2026-05-29T00:32:42+08:00	29240	3.56848931	3.52970476	0.000137070876869	2.87440896
2026-05-29T00:33:16+08:00	29260	3.47635508	3.53043812	0.000136904467212	2.87637504
2026-05-29T00:33:51+08:00	29280	3.55632687	3.53099869	0.000136738102166	2.87834112
2026-05-29T00:34:27+08:00	29300	3.53156710	3.53435341	0.000136571781995	2.88030720
2026-05-29T00:35:03+08:00	29320	3.57209539	3.53979867	0.000136405506963	2.88227328
2026-05-29T00:35:38+08:00	29340	3.34909010	3.53086297	0.000136239277334	2.88423936
2026-05-29T00:36:15+08:00	29360	3.46958685	3.52655807	0.000136073093372	2.88620544
2026-05-29T00:36:50+08:00	29380	3.53749490	3.52556395	0.000135906955341	2.88817152
2026-05-29T00:37:26+08:00	29400	3.47531176	3.52371965	0.000135740863505	2.89013760
2026-05-29T00:38:00+08:00	29420	3.47274828	3.52056257	0.000135574818127	2.89210368
2026-05-29T00:38:33+08:00	29440	3.48864317	3.52097029	0.000135408819471	2.89406976
2026-05-29T00:39:07+08:00	29460	3.49715829	3.51917954	0.0001352428678	2.89603584
2026-05-29T00:39:40+08:00	29480	3.52304411	3.52140220	0.000135076963379	2.89800192
2026-05-29T00:40:12+08:00	29500	3.48570681	3.51903775	0.000134911106471	2.89996800
2026-05-29T00:40:45+08:00	29520	3.67766213	3.52064568	0.000134745297338	2.90193408
2026-05-29T00:41:18+08:00	29540	3.61292219	3.52475782	0.000134579536245	2.90390016
2026-05-29T00:41:50+08:00	29560	3.57109833	3.52474646	0.000134413823454	2.90586624
2026-05-29T00:42:23+08:00	29580	3.47995806	3.51902969	0.000134248159228	2.90783232
2026-05-29T00:42:55+08:00	29600	3.57287502	3.51876019	0.000134082543831	2.90979840
2026-05-29T00:43:27+08:00	29620	3.60200739	3.51931131	0.000133916977526	2.91176448
2026-05-29T00:44:00+08:00	29640	3.63200521	3.52429535	0.000133751460575	2.91373056
2026-05-29T00:44:33+08:00	29660	3.50927591	3.52734316	0.000133585993241	2.91569664
2026-05-29T00:45:07+08:00	29680	3.63504314	3.53140227	0.000133420575787	2.91766272
2026-05-29T00:45:42+08:00	29700	3.53205085	3.53167150	0.000133255208476	2.91962880
2026-05-29T00:46:17+08:00	29720	3.48784733	3.53265454	0.00013308989157	2.92159488
2026-05-29T00:46:53+08:00	29740	3.56537127	3.53252982	0.000132924625332	2.92356096
2026-05-29T00:47:30+08:00	29760	3.54648542	3.53533504	0.000132759410024	2.92552704
2026-05-29T00:48:06+08:00	29780	3.32121229	3.52593045	0.000132594245908	2.92749312
2026-05-29T00:48:42+08:00	29800	3.53393292	3.52602509	0.000132429133247	2.92945920
2026-05-29T00:49:18+08:00	29820	3.51131415	3.52359384	0.000132264072303	2.93142528
2026-05-29T00:49:53+08:00	29840	3.46546698	3.52824891	0.000132099063338	2.93339136
2026-05-29T00:50:28+08:00	29860	3.64300227	3.53518553	0.000131934106614	2.93535744
2026-05-29T00:51:01+08:00	29880	3.54409266	3.53544944	0.000131769202392	2.93732352
2026-05-29T00:51:35+08:00	29900	3.63668394	3.54190433	0.000131604350936	2.93928960
2026-05-29T00:52:08+08:00	29920	3.50594330	3.54323213	0.000131439552506	2.94125568
2026-05-29T00:52:40+08:00	29940	3.58363366	3.54703175	0.000131274807364	2.94322176
2026-05-29T00:53:13+08:00	29960	3.48417664	3.54651248	0.000131110115771	2.94518784
2026-05-29T00:53:46+08:00	29980	3.54455590	3.54737295	0.00013094547799	2.94715392
2026-05-29T00:54:18+08:00	30000	3.42751026	3.54504509	0.000130780894282	2.94912000
2026-05-29T00:54:53+08:00	30020	3.51867008	3.53868541	0.000130616364908	2.95108608
2026-05-29T00:55:25+08:00	30040	3.58323503	3.53749792	0.000130451890128	2.95305216
2026-05-29T00:55:57+08:00	30060	3.46753120	3.53335524	0.000130287470206	2.95501824
2026-05-29T00:56:30+08:00	30080	3.51122379	3.53460587	0.0001301231054	2.95698432
2026-05-29T00:57:02+08:00	30100	3.59875584	3.53564110	0.000129958795973	2.95895040
2026-05-29T00:57:36+08:00	30120	3.65821791	3.53788952	0.000129794542186	2.96091648
2026-05-29T00:58:10+08:00	30140	3.55681658	3.53488197	0.000129630344298	2.96288256
2026-05-29T00:58:46+08:00	30160	3.47633982	3.53356453	0.000129466202572	2.96484864
2026-05-29T00:59:22+08:00	30180	3.53880286	3.52971492	0.000129302117267	2.96681472
2026-05-29T00:59:59+08:00	30200	3.70745969	3.53673127	0.000129138088644	2.96878080
2026-05-29T01:00:35+08:00	30220	3.53138661	3.53847284	0.000128974116963	2.97074688
2026-05-29T01:01:12+08:00	30240	3.58146667	3.53911666	0.000128810202485	2.97271296
2026-05-29T01:01:48+08:00	30260	3.56502318	3.53985817	0.000128646345471	2.97467904
2026-05-29T01:02:24+08:00	30280	3.46211171	3.54549415	0.000128482546179	2.97664512
2026-05-29T01:02:59+08:00	30300	3.52677059	3.54520765	0.000128318804871	2.97861120
2026-05-29T01:03:33+08:00	30320	3.50304365	3.54487683	0.000128155121806	2.98057728
2026-05-29T01:04:07+08:00	30340	3.50436544	3.54643277	0.000127991497245	2.98254336
2026-05-29T01:04:40+08:00	30360	3.65272427	3.54682165	0.000127827931447	2.98450944
2026-05-29T01:05:13+08:00	30380	3.45713139	3.54334320	0.000127664424671	2.98647552
2026-05-29T01:05:45+08:00	30400	3.46874619	3.53662569	0.000127500977178	2.98844160
2026-05-29T01:06:19+08:00	30420	3.43936586	3.53396259	0.000127337589226	2.99040768
2026-05-29T01:06:52+08:00	30440	3.53502750	3.53201835	0.000127174261076	2.99237376
2026-05-29T01:07:25+08:00	30460	3.48440456	3.53202746	0.000127010992987	2.99433984
2026-05-29T01:07:58+08:00	30480	3.59911776	3.53420994	0.000126847785218	2.99630592
2026-05-29T01:08:32+08:00	30500	3.44118547	3.53475695	0.000126684638027	2.99827200
2026-05-29T01:09:05+08:00	30520	3.53348637	3.53534960	0.000126521551675	3.00023808
2026-05-29T01:09:39+08:00	30540	3.54614258	3.53386590	0.00012635852642	3.00220416
2026-05-29T01:10:13+08:00	30560	3.65270996	3.54127305	0.000126195562521	3.00417024
2026-05-29T01:10:49+08:00	30580	3.35817814	3.53515122	0.000126032660237	3.00613632
2026-05-29T01:11:24+08:00	30600	3.62832236	3.53633389	0.000125869819826	3.00810240
2026-05-29T01:12:01+08:00	30620	3.34927535	3.52397618	0.000125707041546	3.01006848
2026-05-29T01:12:38+08:00	30640	3.55568457	3.52393090	0.000125544325658	3.01203456
2026-05-29T01:13:15+08:00	30660	3.62630439	3.52992949	0.000125381672417	3.01400064
2026-05-29T01:13:51+08:00	30680	3.51000690	3.52877765	0.000125219082084	3.01596672
2026-05-29T01:14:28+08:00	30700	3.47349977	3.51941925	0.000125056554916	3.01793280
2026-05-29T01:15:03+08:00	30720	3.59896469	3.52212237	0.000124894091172	3.01989888
2026-05-29T01:15:37+08:00	30740	3.51661944	3.51952848	0.000124731691108	3.02186496
2026-05-29T01:16:11+08:00	30760	3.48348188	3.51626683	0.000124569354984	3.02383104
2026-05-29T01:16:45+08:00	30780	3.44684887	3.51565632	0.000124407083056	3.02579712
2026-05-29T01:17:18+08:00	30800	3.48932981	3.51415869	0.000124244875583	3.02776320
2026-05-29T01:17:51+08:00	30820	3.62737012	3.51913175	0.000124082732822	3.02972928
2026-05-29T01:18:24+08:00	30840	3.52794838	3.52007506	0.000123920655031	3.03169536
2026-05-29T01:18:57+08:00	30860	3.58116555	3.51721272	0.000123758642466	3.03366144
2026-05-29T01:19:30+08:00	30880	3.52647543	3.51998648	0.000123596695385	3.03562752
2026-05-29T01:20:03+08:00	30900	3.60133743	3.52529013	0.000123434814046	3.03759360
2026-05-29T01:20:37+08:00	30920	3.56901789	3.53047621	0.000123272998705	3.03955968
2026-05-29T01:21:10+08:00	30940	3.53370047	3.53042313	0.000123111249619	3.04152576
2026-05-29T01:21:44+08:00	30960	3.51389527	3.53160275	0.000122949567045	3.04349184
2026-05-29T01:22:18+08:00	30980	3.37108350	3.52248138	0.00012278795124	3.04545792
2026-05-29T01:22:53+08:00	31000	3.59989905	3.52882993	0.00012262640246	3.04742400
2026-05-29T01:23:28+08:00	31020	3.50063396	3.52751583	0.000122464920962	3.04939008
2026-05-29T01:24:04+08:00	31040	3.68843889	3.53320768	0.000122303507003	3.05135616
2026-05-29T01:24:40+08:00	31060	3.47033262	3.52591259	0.000122142160838	3.05332224
2026-05-29T01:25:17+08:00	31080	3.50494528	3.53178328	0.000121980882724	3.05528832
2026-05-29T01:25:54+08:00	31100	3.60723543	3.53093980	0.000121819672917	3.05725440
2026-05-29T01:26:31+08:00	31120	3.53851128	3.53850924	0.000121658531672	3.05922048
2026-05-29T01:27:07+08:00	31140	3.43442082	3.53365869	0.000121497459246	3.06118656
2026-05-29T01:27:43+08:00	31160	3.47603059	3.52764773	0.000121336455895	3.06315264
2026-05-29T01:28:18+08:00	31180	3.56275606	3.52975770	0.000121175521874	3.06511872
2026-05-29T01:28:52+08:00	31200	3.62136126	3.53567216	0.000121014657438	3.06708480
2026-05-29T01:29:26+08:00	31220	3.53906107	3.53327601	0.000120853862844	3.06905088
2026-05-29T01:30:00+08:00	31240	3.52987194	3.53380611	0.000120693138346	3.07101696
2026-05-29T01:30:33+08:00	31260	3.43202448	3.53174782	0.000120532484199	3.07298304
2026-05-29T01:31:06+08:00	31280	3.56492305	3.53647079	0.00012037190066	3.07494912
2026-05-29T01:31:40+08:00	31300	3.50504255	3.53709929	0.000120211387981	3.07691520
2026-05-29T01:32:13+08:00	31320	3.55049372	3.53402424	0.00012005094642	3.07888128
2026-05-29T01:32:46+08:00	31340	3.50247765	3.53300541	0.000119890576229	3.08084736
2026-05-29T01:33:20+08:00	31360	3.47335792	3.52869310	0.000119730277665	3.08281344
2026-05-29T01:33:54+08:00	31380	3.37462521	3.52261909	0.000119570050981	3.08477952
2026-05-29T01:34:28+08:00	31400	3.56058598	3.52098904	0.000119409896432	3.08674560
2026-05-29T01:35:02+08:00	31420	3.58565712	3.52165461	0.000119249814272	3.08871168
2026-05-29T01:35:37+08:00	31440	3.50449228	3.52048628	0.000119089804755	3.09067776
2026-05-29T01:36:13+08:00	31460	3.55593777	3.52216798	0.000118929868135	3.09264384
2026-05-29T01:36:49+08:00	31480	3.58248973	3.53062423	0.000118770004668	3.09460992
2026-05-29T01:37:26+08:00	31500	3.58732748	3.53012136	0.000118610214605	3.09657600
2026-05-29T01:38:02+08:00	31520	3.56838989	3.53283160	0.000118450498201	3.09854208
2026-05-29T01:38:38+08:00	31540	3.44467592	3.52308108	0.000118290855709	3.10050816
2026-05-29T01:39:14+08:00	31560	3.54392123	3.52602463	0.000118131287384	3.10247424
2026-05-29T01:39:50+08:00	31580	3.48306203	3.52514930	0.000117971793478	3.10444032
